~~~~~~~
./properties_to_tsv/global_views.tsv
DET_DEV_NONE_AVAIL_TITLE	No Forms	Нет Форм
DET_OPEN_VIEW	Open %s Form	Открыть форму %s
DET_NO_ADD_PERM	You do not have permission to add data with this form,\nbut you can still view data of this type.	У вас нет разрешения на добавление данных в этой форме,\nно вы можете просматривать данные.
DET_NO_MOD_PERM	You do not have permission to modify %s records.	У вас нет разрешения на изменение %s записей.
DET_NOLBL_CO	You can't print the '%s' label without at least one Determination and one Preparation.	Вы не можете распечатать этикетку  '%s' без Идентификаций и Препаратов.
DET_BTCH_REIDENT_MENU	Batch Identify	Пакетная Идентификация
DET_BTCH_REIDENT_MNEU	B	B
DET_BTCH_REIDENT_DESC	Batch identify one or more collection objects	Пакетное определение одного или нескольких объектов коллекции.
DET_BTCH_.ErrActionTitle	Batch Identification Error	Ошибка Пакетной Идентификации
DET_BTCH_.ErrActionMsg	An error has occurred. Do you want to continue the batch?	Произошла ошибка. Хотите продолжить редактирование пакета?
DET_BTCH_.ErrRSSaved	Errors occurred during the batch operation. Records that were not identified are stored in the Record Set '%s'.	Во время пакетной операции возникли ошибки. Записи, которые не были переименованы, хранятся в Наборе Данных '%s'.
DET_BTCH_.ErrRSNameBase	IdentErrors	Ошибки идентификации
DET_BTCH_.Success	All records were identified to the specified taxon.	Все записи были идентифицированы по указанному таксону.
DET_BTCH_.RE_IDEE	Identify	Идентифицировать
DET_BTCH_.SELECT_SPECIMENS	Select Specimens	Выбор Образцов


Attachments	Attachments	Приложения

# Lifemapper Task
Lifemapper	Lifemapper	Lifemapper
LIFEMAP_TITLE	Life Mapper Occurrence Searching	Поиск Находок в Lifemapper
LifeMapperTask.PROCESSING	Accessing Lifemapper Web Services...	Доступ к Веб-Службам Lifemapper...
LifeMapperTask.PROC_ERR	Specify was unable to connect to Lifemapper services.  Please try again.	Specify не удалось подключиться к сервисам Lifemapper.  Пожалуйста, попробуйте еще раз.

LM_SEARCH	Search	Поиск
LM_SRCH_COL	Species Name	Название Вида
LM_WRLD_OVRVW	World Overview of Lifemapper/GBIF Occurrence Results	Глобальный обзор в Lifemapper / GBIF
LM_INTRACT_VW	Interactive View of Results	Интерактивный Просмотр Результатов
LM_SEARCH_SPECIFY	Searching Specify...	Поиск в Specify...
LM_NO_LOCAL_DATA	No results were found in this collection.	В этой коллекции результатов не найдено.
LM_NO_LM_DATA	No results were found in Lifemapper.	Не найдено результатов в Lifemapper.
LM_TOO_BROAD	The search was too broad, please enter more characters.	Поиск был слишком широким, пожалуйста, введите больше символов.

LM_MYDATA_TITLE	Search My Data	Поиск в Моих Данных
LM_SRCH_SP_DATA	Show My Data	Показать Мои Данные
LM_INCL_LIDS	Include Below Species	Включить Виды Ниже
LM_MYDATA_FND	%d - %s found.	%d - %s найден.

# LifeMapper URLs
LM_URL_FMT	http://svc.lifemapper.org/api/v2/ogc?%s&request=GetMap&service=WMS&version=1.1.0&bbox=%s&srs=epsg:4326&format=image/png&width=%d&height=%d&styles=&color=ff0000	http://svc.lifemapper.org/api/v2/ogc?%s&request=GetMap&service=WMS&version=1.1.0&bbox=%s&srs=epsg:4326&format=image/png&width=%d&height=%d&styles=&color=ff0000
LM_BG_URL	http://svc.lifemapper.org/api/v2/ogc?LAYERS=bmnglowres&MAP=anc_nasalocal.map&SERVICE=WMS&VERSION=1.0.0&FORMAT=image%2Fgif&REQUEST=GetMap&STYLES=&EXCEPTIONS=application%2Fvnd.ogc.se_inimage&SRS=EPSG%3A4326&BBOX=-180,-90,180,90&	http://svc.lifemapper.org/api/v2/ogc?LAYERS=bmnglowres&MAP=anc_nasalocal.map&SERVICE=WMS&VERSION=1.0.0&FORMAT=image%2Fgif&REQUEST=GetMap&STYLES=&EXCEPTIONS=application%2Fvnd.ogc.se_inimage&SRS=EPSG%3A4326&BBOX=-180,-90,180,90&
LM_BBOX_STR	-180.0,-90.0,180.0,90.0	-180.0,-90.0,180.0,90.0


# Generic TaskItemConfig Dialog
TCGD_MOVE_UP	Move Item Up	Переместить Элемент Вверх
TCGD_MOVE_DOWN	Move Item Down	Переместить Элемент Вниз

CONFIG_CARRY_FORWARD_TITLE	Configure Carry Forward	Настроить Автоперенос Данных
CONFIG_CARRY_FORWARD_MENU	Configure Carry Forward...	Настройка Автопереноса Данных...
CARRY_FORWARD_CHECKED_MENU	Carry Forward	Продолжить
FormViewObj.SET_AUTONUMBER_ONOFF	Auto Numbering	Авто Нумерация
FormViewObj.UNOTES	Usage Notes	Примечания
FormViewObj.NO_CF_OBJ	There is no object to use for Carry Forward until the next save.	Нет объекта, который можно использовать для Автопереноса.
FormViewObj.MISSING_DB_PERMS	The Specify 'master' user must have 'INSERT, UPDATE, DELETE and LOCK TABLES' permissions.\nPlease check the database access permissions.	Specify-пользователь уровня 'master' должнен иметь разрешения 'INSERT, UPDATE, DELETE и LOCK TABLES'.\nПожалуйста, проверьте права доступа к базе данных.

MV_INCOMPLETE_DATA_TITLE	Incomplete Data	Неполные Данные
MV_INCOMPLETE_DATA_NEW	The record is new and incomplete and will be removed.	Новая запись не заполнена и будет удалена.
MV_INCOMPLETE_DATA	The data has been changed and is not complete.\nThe changes will be discarded.	Измененные данные не заполнены.\nИзменения будут отменены.
MV_REMOVE_ITEM	Remove Item	Убрать Элемент
MV_DISCARD_ITEM	Discard Changes	Отменить Изменения
MV_CFW_CONFIG_TITLE	Configure Carry Forward	Настроить Автоперенос

# Query Task
QY_EXTRA_TABLES	More Tables	Больше Таблиц
QY_EXTRA_TABLES_TT	More tables to create a new query	Больше таблиц для создания нового запроса
QY_CONFIGURE_CREATORS	Configure Query Creators	Настроить таблицы и поля Запроса
QY_QUICK_LIST	Side Bar List	Список Боковой Панели
QY_EXTRA_LIST	More Tables	Больше Таблиц
QY_MOVE_TO_EXTRA_TT	Move to 'More Tables' List	Перейти к списку 'Больше таблиц'
QY_MOVE_TO_FREQ	Move to Side Bar List	Переместить в Список Боковой Панели
QY_NONE_QUERIES_AVAIL_TITLE	No More Queries	Больше нет Запросов.
QY_NONE_QUERIES_AVAIL	There are no more queries to configure.	Больше нет запросов для выполнения.
QY_AVAIL_QUERIES_CONFIG	Available Queries for Configuration	Доступные Запросы для Конфигурации
