MV_INCOMPLETE_DATA	The data has been changed and is not complete.\nThe changes will be discarded.	Данные были изменены и не являются полными.\nИзменения будут отменены.	Измененные данные не заполнены.\nИзменения будут отменены.	
MV_REMOVE_ITEM	Remove Item	Убрать предмет	Убрать Элемент	
MV_DISCARD_ITEM	Discard Changes	Отменить изменения	Отменить Изменения	
MV_CFW_CONFIG_TITLE	Configure Carry Forward	Настроить перенос данных	Настроить Автоперенос	
				
# Query Task				
QY_EXTRA_TABLES	More Tables	Больше таблиц	Больше Таблиц	
QY_EXTRA_TABLES_TT	More tables to create a new query	Больше таблиц для создания нового запроса	Больше таблиц для создания нового запроса	
QY_CONFIGURE_CREATORS	Configure Query Creators	Настроить создателей запросов	Настроить таблицы и поля Запроса	
QY_QUICK_LIST	Side Bar List	Список боковой панели	Список Боковой Панели	
QY_EXTRA_LIST	More Tables	Больше таблиц	Больше Таблиц	
QY_MOVE_TO_EXTRA_TT	Move to 'More Tables' List	Перейти к списку 'Больше таблиц'	Перейти к списку 'Больше таблиц'	
QY_MOVE_TO_FREQ	Move to Side Bar List	Переместить в список боковой панели	Переместить в Список Боковой Панели	
QY_NONE_QUERIES_AVAIL_TITLE	No More Queries	Нет больше запросов	Больше нет Запросов.	
QY_NONE_QUERIES_AVAIL	There are no more queries to configure.	Больше нет запросов для настройки.	Больше нет запросов для выполнения.	
QY_AVAIL_QUERIES_CONFIG	Available Queries for Configuration	Доступные запросы для настройки	Доступные Запросы для Конфигурации	
QY_OTHER_QUERIES	Other Queries	Другие запросы	Другие Запросы	
QY_OTHER_QUERIES_TT	Select Non-Favorite Queries	Выберите нелюбимые запросы	Выберите Нечастые Запросы	
QY_CHOOSE_CONFIG	Choose What To Configure	Выберите, что настраивать	Выберите Объект Настройки	
QY_CLICK2EDIT	Click to edit the query	Нажмите, чтобы редактировать запрос	Нажмите, чтобы редактировать запрос	
				
QY_MOVE_TO_OTHER_TT	Move to Other List	Переместить в другой список	Переместить в Другой Список	
QY_MOVE_TO_FAV_TT	Move to Favorites List	Переместить в список избранного	Переместить в Список Избранного	
QY_CONFIGURE_QUERIES	Configure Saved Queries	Настроить сохраненные запросы	Настроить Сохраненные Запросы	
QY_IMPORT_QUERIES	Import Queries	Импорт запросов	Импорт Запросов	
QY_EXPORT_QUERIES	Export Queries	Экспорт запросов	Экспорт Запросов	
QY_FAV_LIST	Favorite Queries	Любимые Запросы	Частые Запросы	
QY_OTHER_LIST	Other Queries	Другие запросы	Другие Запросы	
QY_MOVE_UP	Move Item Up	Переместить элемент вверх	Переместить Элемент Вверх	
QY_MOVE_DOWN	Move Item Down	Переместить элемент вниз	Переместить Элемент Вниз	
QY_NO_QUERIES_TO_EXPORT	There are no queries available to export.	Нет запросов для экспорта.	Нет запросов для экспорта.	
QY_SEL_QUERIES_EXP	Select Queries to Export	Выберите запросы для экспорта	Выберите Запросы для Экспорта	
QY_SEL_QUERIES_IMP	Select Queries to Import	Выберите запросы для импорта	Выберите Запросы для Импорта	
				
# Web Search Task				
WSSP_FILES_UPLD	Files To Upload	Файлы для загрузки	Файлы для Загрузки	
WSSP_UPLOAD_DB	Upload Database	Загрузить базу данных	Загрузить Базу данных	
WSSP_UPLOAD_FILES	Upload Files	Загрузить файлы	Загрузить Файлы	
WSSP_UPLOAD_FILES_BTN	Upload Files	Загрузить файлы	Загрузить Файлы	
WSSP_UPLOAD_DB_BTN	Upload Database	Загрузить базу данных	Загрузить Базу данных	
WSSP_LAST_UPLD	Last Upload	Последняя загрузка	Последняя Загрузка	
WSSP_CHSE_FILE	Choose File For Upload	Выберите файл для загрузки	Выберите Файл для Загрузки	
				
# Visual Query				
VISQRY_MENU	Visual Query	Визуальный запрос	Визуальный Запрос	
VISQRY_MNU	V	V	V	
VISQRY_TITLE	Visual Queries	Визуальные Запросы	Визуальные Запросы	
VISQRY_EDIT	Edit Visual Queries	Редактировать визуальные запросы	Редактировать Визуальные Запросы	
VISQRY_VIEW	View Visual Queries	Просмотр визуальных запросов	Просмотр Визуальных Запросов	
				
# Collection Relationships				
COLRELTSK	Collection Relationships	Отношения Коллекции	Отношения между Коллекциями	
CR_MANAGECR	Manage Col. Rel.	Управлять Столб. Отношениями.	Настоить отношения между Коллекциями	
CR_RELTYPES	Col. Rel. Types	Типы Столб. Отношений.	Типы отношений между Коллекциями	
COLREL_USEDBY_HST	The Collection Relation Type is being used by HostTaxonID.	Тип отношения коллекции используется  HostTaxonID.	Тип Отношения между Коллекциями используется в HostTaxonID.	
